"idx","x","z"
8173,-23.948,2.7
8174,-23.448,2.95
8175,-22.948,2.7
8176,-22.448,2.95
8177,-21.948,2.7
8178,-21.448,2.95
8179,-20.948,2.7
8180,-20.448,2.95
8181,-19.948,2.7
8182,-19.448,2.95
8183,-18.948,2.7
8184,-18.448,2.95
8185,-17.948,2.7
8186,-17.448,2.95
8187,-16.948,2.7
8210,-5.448,2.95
8211,-4.948,2.7
8212,-4.448,2.95
8221,0.0519999999999996,2.7
8222,0.552,2.95
8223,1.052,2.7
8224,1.552,2.95
8225,2.052,2.7
8226,2.552,2.95
8227,3.052,2.7
8228,3.552,2.95
8229,4.052,2.7
8230,4.552,2.95
8231,5.052,2.7
8232,5.552,2.95
8233,6.052,2.7
8234,6.552,2.95
8235,7.052,2.7
8236,7.552,2.95
8237,8.052,2.7
8238,8.552,2.95
8239,9.052,2.7
8240,9.552,2.95
8241,10.052,2.7
8242,10.552,2.95
8243,11.052,2.7
8244,11.552,2.95
8245,12.052,2.7
8268,23.552,2.95
8269,24.052,2.7
8270,24.552,2.95
8271,25.052,2.7
8272,25.552,2.95
8273,26.052,2.7
8274,26.552,2.95
8275,27.052,2.7
8276,27.552,2.95
8277,28.052,2.7
8278,28.552,2.95
8279,29.052,2.7
8280,29.552,2.95
8281,30.052,2.7
8282,30.552,2.95
8283,31.052,2.7
8284,31.552,2.95
8285,32.052,2.7
8286,32.552,2.95
8287,33.052,2.7
8288,33.552,2.95
8289,34.052,2.7
8290,34.552,2.95
8291,35.052,2.7
8334,-26.448,3.45
8335,-25.948,3.2
8336,-25.448,3.45
8337,-24.948,3.2
8338,-24.448,3.45
8339,-23.948,3.2
8340,-23.448,3.45
8341,-22.948,3.2
8342,-22.448,3.45
8343,-21.948,3.2
8344,-21.448,3.45
8345,-20.948,3.2
8346,-20.448,3.45
8347,-19.948,3.2
8348,-19.448,3.45
8349,-18.948,3.2
8350,-18.448,3.45
8351,-17.948,3.2
8352,-17.448,3.45
8353,-16.948,3.2
8376,-5.448,3.45
8377,-4.948,3.2
8378,-4.448,3.45
8387,0.0519999999999996,3.2
8388,0.552,3.45
8389,1.052,3.2
8390,1.552,3.45
8391,2.052,3.2
8392,2.552,3.45
8393,3.052,3.2
8394,3.552,3.45
8395,4.052,3.2
8396,4.552,3.45
8397,5.052,3.2
8398,5.552,3.45
8399,6.052,3.2
8400,6.552,3.45
8401,7.052,3.2
8402,7.552,3.45
8403,8.052,3.2
8404,8.552,3.45
8405,9.052,3.2
8406,9.552,3.45
8407,10.052,3.2
8408,10.552,3.45
8409,11.052,3.2
8410,11.552,3.45
8411,12.052,3.2
8434,23.552,3.45
8435,24.052,3.2
8436,24.552,3.45
8437,25.052,3.2
8438,25.552,3.45
8439,26.052,3.2
8440,26.552,3.45
8441,27.052,3.2
8442,27.552,3.45
8443,28.052,3.2
8444,28.552,3.45
8445,29.052,3.2
8446,29.552,3.45
8447,30.052,3.2
8448,30.552,3.45
8449,31.052,3.2
8450,31.552,3.45
8451,32.052,3.2
8452,32.552,3.45
8453,33.052,3.2
8454,33.552,3.45
8455,34.052,3.2
8456,34.552,3.45
8457,35.052,3.2
8499,-26.948,3.7
8500,-26.448,3.95
8501,-25.948,3.7
8502,-25.448,3.95
8503,-24.948,3.7
8504,-24.448,3.95
8505,-23.948,3.7
8506,-23.448,3.95
8507,-22.948,3.7
8508,-22.448,3.95
8509,-21.948,3.7
8510,-21.448,3.95
8511,-20.948,3.7
8512,-20.448,3.95
8513,-19.948,3.7
8514,-19.448,3.95
8515,-18.948,3.7
8516,-18.448,3.95
8517,-17.948,3.7
8518,-17.448,3.95
8542,-5.448,3.95
8543,-4.948,3.7
8544,-4.448,3.95
8553,0.0519999999999996,3.7
8554,0.552,3.95
8555,1.052,3.7
8556,1.552,3.95
8557,2.052,3.7
8558,2.552,3.95
8559,3.052,3.7
8560,3.552,3.95
8561,4.052,3.7
8562,4.552,3.95
8563,5.052,3.7
8564,5.552,3.95
8565,6.052,3.7
8566,6.552,3.95
8567,7.052,3.7
8568,7.552,3.95
8569,8.052,3.7
8570,8.552,3.95
8571,9.052,3.7
8572,9.552,3.95
8573,10.052,3.7
8574,10.552,3.95
8575,11.052,3.7
8576,11.552,3.95
8577,12.052,3.7
8600,23.552,3.95
8601,24.052,3.7
8602,24.552,3.95
8603,25.052,3.7
8604,25.552,3.95
8605,26.052,3.7
8606,26.552,3.95
8607,27.052,3.7
8608,27.552,3.95
8609,28.052,3.7
8610,28.552,3.95
8611,29.052,3.7
8612,29.552,3.95
8613,30.052,3.7
8614,30.552,3.95
8615,31.052,3.7
8616,31.552,3.95
8617,32.052,3.7
8618,32.552,3.95
8619,33.052,3.7
8620,33.552,3.95
8621,34.052,3.7
8622,34.552,3.95
8623,35.052,3.7
8664,-27.448,4.45
8665,-26.948,4.2
8666,-26.448,4.45
8667,-25.948,4.2
8668,-25.448,4.45
8669,-24.948,4.2
8670,-24.448,4.45
8671,-23.948,4.2
8672,-23.448,4.45
8673,-22.948,4.2
8674,-22.448,4.45
8675,-21.948,4.2
8676,-21.448,4.45
8677,-20.948,4.2
8678,-20.448,4.45
8679,-19.948,4.2
8680,-19.448,4.45
8681,-18.948,4.2
8682,-18.448,4.45
8683,-17.948,4.2
8684,-17.448,4.45
8708,-5.448,4.45
8709,-4.948,4.2
8710,-4.448,4.45
8719,0.0519999999999996,4.2
8720,0.552,4.45
8721,1.052,4.2
8722,1.552,4.45
8723,2.052,4.2
8724,2.552,4.45
8725,3.052,4.2
8726,3.552,4.45
8727,4.052,4.2
8728,4.552,4.45
8729,5.052,4.2
8730,5.552,4.45
8731,6.052,4.2
8732,6.552,4.45
8733,7.052,4.2
8734,7.552,4.45
8735,8.052,4.2
8736,8.552,4.45
8737,9.052,4.2
8738,9.552,4.45
8739,10.052,4.2
8740,10.552,4.45
8741,11.052,4.2
8742,11.552,4.45
8743,12.052,4.2
8766,23.552,4.45
8767,24.052,4.2
8768,24.552,4.45
8769,25.052,4.2
8770,25.552,4.45
8771,26.052,4.2
8772,26.552,4.45
8773,27.052,4.2
8774,27.552,4.45
8775,28.052,4.2
8776,28.552,4.45
8777,29.052,4.2
8778,29.552,4.45
8779,30.052,4.2
8780,30.552,4.45
8781,31.052,4.2
8782,31.552,4.45
8783,32.052,4.2
8784,32.552,4.45
8785,33.052,4.2
8786,33.552,4.45
8787,34.052,4.2
8788,34.552,4.45
8789,35.052,4.2
8830,-27.448,4.95
8831,-26.948,4.7
8832,-26.448,4.95
8833,-25.948,4.7
8834,-25.448,4.95
8835,-24.948,4.7
8836,-24.448,4.95
8837,-23.948,4.7
8838,-23.448,4.95
8839,-22.948,4.7
8840,-22.448,4.95
8841,-21.948,4.7
8842,-21.448,4.95
8843,-20.948,4.7
8844,-20.448,4.95
8845,-19.948,4.7
8846,-19.448,4.95
8847,-18.948,4.7
8848,-18.448,4.95
8849,-17.948,4.7
8874,-5.448,4.95
8875,-4.948,4.7
8876,-4.448,4.95
8885,0.0519999999999996,4.7
8886,0.552,4.95
8887,1.052,4.7
8888,1.552,4.95
8889,2.052,4.7
8890,2.552,4.95
8891,3.052,4.7
8892,3.552,4.95
8893,4.052,4.7
8894,4.552,4.95
8895,5.052,4.7
8896,5.552,4.95
8897,6.052,4.7
8898,6.552,4.95
8899,7.052,4.7
8900,7.552,4.95
8901,8.052,4.7
8902,8.552,4.95
8903,9.052,4.7
8904,9.552,4.95
8905,10.052,4.7
8906,10.552,4.95
8907,11.052,4.7
8908,11.552,4.95
8909,12.052,4.7
8932,23.552,4.95
8933,24.052,4.7
8934,24.552,4.95
8935,25.052,4.7
8936,25.552,4.95
8937,26.052,4.7
8938,26.552,4.95
8939,27.052,4.7
8940,27.552,4.95
8941,28.052,4.7
8942,28.552,4.95
8943,29.052,4.7
8944,29.552,4.95
8945,30.052,4.7
8946,30.552,4.95
8947,31.052,4.7
8948,31.552,4.95
8949,32.052,4.7
8950,32.552,4.95
8951,33.052,4.7
8952,33.552,4.95
8953,34.052,4.7
8954,34.552,4.95
8955,35.052,4.7
8996,-27.448,5.45
8997,-26.948,5.2
8998,-26.448,5.45
8999,-25.948,5.2
9000,-25.448,5.45
9001,-24.948,5.2
9002,-24.448,5.45
9003,-23.948,5.2
9004,-23.448,5.45
9005,-22.948,5.2
9006,-22.448,5.45
9007,-21.948,5.2
9008,-21.448,5.45
9009,-20.948,5.2
9010,-20.448,5.45
9011,-19.948,5.2
9012,-19.448,5.45
9013,-18.948,5.2
9014,-18.448,5.45
9015,-17.948,5.2
9035,-7.948,5.2
9036,-7.448,5.45
9037,-6.948,5.2
9038,-6.448,5.45
9039,-5.948,5.2
9040,-5.448,5.45
9041,-4.948,5.2
9042,-4.448,5.45
9051,0.0519999999999996,5.2
9052,0.552,5.45
9053,1.052,5.2
9054,1.552,5.45
9055,2.052,5.2
9056,2.552,5.45
9057,3.052,5.2
9058,3.552,5.45
9059,4.052,5.2
9060,4.552,5.45
9061,5.052,5.2
9062,5.552,5.45
9063,6.052,5.2
9064,6.552,5.45
9065,7.052,5.2
9066,7.552,5.45
9067,8.052,5.2
9068,8.552,5.45
9069,9.052,5.2
9070,9.552,5.45
9071,10.052,5.2
9072,10.552,5.45
9073,11.052,5.2
9074,11.552,5.45
9075,12.052,5.2
9098,23.552,5.45
9099,24.052,5.2
9100,24.552,5.45
9101,25.052,5.2
9102,25.552,5.45
9103,26.052,5.2
9104,26.552,5.45
9105,27.052,5.2
9106,27.552,5.45
9107,28.052,5.2
9108,28.552,5.45
9109,29.052,5.2
9110,29.552,5.45
9111,30.052,5.2
9112,30.552,5.45
9113,31.052,5.2
9114,31.552,5.45
9115,32.052,5.2
9116,32.552,5.45
9117,33.052,5.2
9118,33.552,5.45
9119,34.052,5.2
9120,34.552,5.45
9121,35.052,5.2
9161,-27.948,5.7
9162,-27.448,5.95
9163,-26.948,5.7
9164,-26.448,5.95
9165,-25.948,5.7
9166,-25.448,5.95
9167,-24.948,5.7
9168,-24.448,5.95
9169,-23.948,5.7
9170,-23.448,5.95
9171,-22.948,5.7
9172,-22.448,5.95
9173,-21.948,5.7
9174,-21.448,5.95
9175,-20.948,5.7
9176,-20.448,5.95
9177,-19.948,5.7
9178,-19.448,5.95
9179,-18.948,5.7
9180,-18.448,5.95
9201,-7.948,5.7
9202,-7.448,5.95
9203,-6.948,5.7
9204,-6.448,5.95
9205,-5.948,5.7
9206,-5.448,5.95
9207,-4.948,5.7
9208,-4.448,5.95
9217,0.0519999999999996,5.7
9218,0.552,5.95
9219,1.052,5.7
9220,1.552,5.95
9221,2.052,5.7
9222,2.552,5.95
9223,3.052,5.7
9224,3.552,5.95
9225,4.052,5.7
9226,4.552,5.95
9227,5.052,5.7
9228,5.552,5.95
9229,6.052,5.7
9230,6.552,5.95
9231,7.052,5.7
9232,7.552,5.95
9233,8.052,5.7
9234,8.552,5.95
9235,9.052,5.7
9236,9.552,5.95
9237,10.052,5.7
9238,10.552,5.95
9239,11.052,5.7
9240,11.552,5.95
9241,12.052,5.7
9264,23.552,5.95
9265,24.052,5.7
9266,24.552,5.95
9267,25.052,5.7
9268,25.552,5.95
9269,26.052,5.7
9270,26.552,5.95
9271,27.052,5.7
9272,27.552,5.95
9273,28.052,5.7
9274,28.552,5.95
9275,29.052,5.7
9276,29.552,5.95
9277,30.052,5.7
9278,30.552,5.95
9279,31.052,5.7
9280,31.552,5.95
9281,32.052,5.7
9282,32.552,5.95
9283,33.052,5.7
9284,33.552,5.95
9285,34.052,5.7
9286,34.552,5.95
9287,35.052,5.7
9326,-28.448,6.45
9327,-27.948,6.2
9328,-27.448,6.45
9329,-26.948,6.2
9330,-26.448,6.45
9331,-25.948,6.2
9332,-25.448,6.45
9333,-24.948,6.2
9334,-24.448,6.45
9335,-23.948,6.2
9336,-23.448,6.45
9337,-22.948,6.2
9338,-22.448,6.45
9339,-21.948,6.2
9340,-21.448,6.45
9341,-20.948,6.2
9342,-20.448,6.45
9343,-19.948,6.2
9344,-19.448,6.45
9345,-18.948,6.2
9367,-7.948,6.2
9368,-7.448,6.45
9369,-6.948,6.2
9370,-6.448,6.45
9371,-5.948,6.2
9372,-5.448,6.45
9373,-4.948,6.2
9374,-4.448,6.45
9383,0.0519999999999996,6.2
9384,0.552,6.45
9385,1.052,6.2
9386,1.552,6.45
9387,2.052,6.2
9388,2.552,6.45
9389,3.052,6.2
9390,3.552,6.45
9391,4.052,6.2
9392,4.552,6.45
9393,5.052,6.2
9394,5.552,6.45
9395,6.052,6.2
9396,6.552,6.45
9397,7.052,6.2
9398,7.552,6.45
9399,8.052,6.2
9400,8.552,6.45
9401,9.052,6.2
9402,9.552,6.45
9403,10.052,6.2
9404,10.552,6.45
9405,11.052,6.2
9406,11.552,6.45
9407,12.052,6.2
9430,23.552,6.45
9431,24.052,6.2
9432,24.552,6.45
9433,25.052,6.2
9434,25.552,6.45
9435,26.052,6.2
9436,26.552,6.45
9437,27.052,6.2
9438,27.552,6.45
9439,28.052,6.2
9440,28.552,6.45
9441,29.052,6.2
9442,29.552,6.45
9443,30.052,6.2
9444,30.552,6.45
9445,31.052,6.2
9446,31.552,6.45
9447,32.052,6.2
9448,32.552,6.45
9449,33.052,6.2
9450,33.552,6.45
9451,34.052,6.2
9452,34.552,6.45
9453,35.052,6.2
9492,-28.448,6.95
9493,-27.948,6.7
9494,-27.448,6.95
9495,-26.948,6.7
9496,-26.448,6.95
9497,-25.948,6.7
9498,-25.448,6.95
9499,-24.948,6.7
9500,-24.448,6.95
9501,-23.948,6.7
9502,-23.448,6.95
9503,-22.948,6.7
9504,-22.448,6.95
9505,-21.948,6.7
9506,-21.448,6.95
9507,-20.948,6.7
9508,-20.448,6.95
9509,-19.948,6.7
9510,-19.448,6.95
9511,-18.948,6.7
9533,-7.948,6.7
9534,-7.448,6.95
9535,-6.948,6.7
9536,-6.448,6.95
9537,-5.948,6.7
9538,-5.448,6.95
9539,-4.948,6.7
9540,-4.448,6.95
9549,0.0519999999999996,6.7
9550,0.552,6.95
9551,1.052,6.7
9552,1.552,6.95
9553,2.052,6.7
9554,2.552,6.95
9555,3.052,6.7
9556,3.552,6.95
9557,4.052,6.7
9558,4.552,6.95
9559,5.052,6.7
9560,5.552,6.95
9561,6.052,6.7
9562,6.552,6.95
9563,7.052,6.7
9564,7.552,6.95
9565,8.052,6.7
9566,8.552,6.95
9567,9.052,6.7
9568,9.552,6.95
9569,10.052,6.7
9570,10.552,6.95
9571,11.052,6.7
9572,11.552,6.95
9573,12.052,6.7
9596,23.552,6.95
9597,24.052,6.7
9598,24.552,6.95
9599,25.052,6.7
9600,25.552,6.95
9601,26.052,6.7
9602,26.552,6.95
9603,27.052,6.7
9604,27.552,6.95
9605,28.052,6.7
9606,28.552,6.95
9607,29.052,6.7
9608,29.552,6.95
9609,30.052,6.7
9610,30.552,6.95
9611,31.052,6.7
9612,31.552,6.95
9613,32.052,6.7
9614,32.552,6.95
9615,33.052,6.7
9616,33.552,6.95
9617,34.052,6.7
9618,34.552,6.95
9619,35.052,6.7
9657,-28.948,7.2
9658,-28.448,7.45
9659,-27.948,7.2
9660,-27.448,7.45
9661,-26.948,7.2
9662,-26.448,7.45
9663,-25.948,7.2
9664,-25.448,7.45
9665,-24.948,7.2
9666,-24.448,7.45
9667,-23.948,7.2
9668,-23.448,7.45
9669,-22.948,7.2
9670,-22.448,7.45
9671,-21.948,7.2
9672,-21.448,7.45
9673,-20.948,7.2
9674,-20.448,7.45
9675,-19.948,7.2
9676,-19.448,7.45
9677,-18.948,7.2
9699,-7.948,7.2
9700,-7.448,7.45
9701,-6.948,7.2
9702,-6.448,7.45
9703,-5.948,7.2
9704,-5.448,7.45
9705,-4.948,7.2
9706,-4.448,7.45
9715,0.0519999999999996,7.2
9716,0.552,7.45
9717,1.052,7.2
9718,1.552,7.45
9719,2.052,7.2
9720,2.552,7.45
9721,3.052,7.2
9722,3.552,7.45
9723,4.052,7.2
9724,4.552,7.45
9725,5.052,7.2
9726,5.552,7.45
9727,6.052,7.2
9728,6.552,7.45
9729,7.052,7.2
9730,7.552,7.45
9731,8.052,7.2
9732,8.552,7.45
9733,9.052,7.2
9734,9.552,7.45
9735,10.052,7.2
9736,10.552,7.45
9737,11.052,7.2
9738,11.552,7.45
9739,12.052,7.2
9762,23.552,7.45
9763,24.052,7.2
9764,24.552,7.45
9765,25.052,7.2
9766,25.552,7.45
9767,26.052,7.2
9768,26.552,7.45
9769,27.052,7.2
9770,27.552,7.45
9771,28.052,7.2
9772,28.552,7.45
9773,29.052,7.2
9774,29.552,7.45
9775,30.052,7.2
9776,30.552,7.45
9777,31.052,7.2
9778,31.552,7.45
9779,32.052,7.2
9780,32.552,7.45
9781,33.052,7.2
9782,33.552,7.45
9783,34.052,7.2
9784,34.552,7.45
9785,35.052,7.2
9823,-28.948,7.7
9824,-28.448,7.95
9825,-27.948,7.7
9826,-27.448,7.95
9827,-26.948,7.7
9828,-26.448,7.95
9829,-25.948,7.7
9830,-25.448,7.95
9831,-24.948,7.7
9832,-24.448,7.95
9833,-23.948,7.7
9834,-23.448,7.95
9835,-22.948,7.7
9836,-22.448,7.95
9837,-21.948,7.7
9838,-21.448,7.95
9839,-20.948,7.7
9840,-20.448,7.95
9841,-19.948,7.7
9842,-19.448,7.95
9865,-7.948,7.7
9866,-7.448,7.95
9867,-6.948,7.7
9868,-6.448,7.95
9869,-5.948,7.7
9870,-5.448,7.95
9871,-4.948,7.7
9872,-4.448,7.95
9881,0.0519999999999996,7.7
9882,0.552,7.95
9883,1.052,7.7
9884,1.552,7.95
9885,2.052,7.7
9886,2.552,7.95
9887,3.052,7.7
9888,3.552,7.95
9889,4.052,7.7
9890,4.552,7.95
9891,5.052,7.7
9892,5.552,7.95
9893,6.052,7.7
9894,6.552,7.95
9895,7.052,7.7
9896,7.552,7.95
9897,8.052,7.7
9898,8.552,7.95
9899,9.052,7.7
9900,9.552,7.95
9901,10.052,7.7
9902,10.552,7.95
9903,11.052,7.7
9904,11.552,7.95
9905,12.052,7.7
9928,23.552,7.95
9929,24.052,7.7
9930,24.552,7.95
9931,25.052,7.7
9932,25.552,7.95
9933,26.052,7.7
9934,26.552,7.95
9935,27.052,7.7
9936,27.552,7.95
9937,28.052,7.7
9938,28.552,7.95
9939,29.052,7.7
9940,29.552,7.95
9941,30.052,7.7
9942,30.552,7.95
9943,31.052,7.7
9944,31.552,7.95
9945,32.052,7.7
9946,32.552,7.95
9947,33.052,7.7
9948,33.552,7.95
9949,34.052,7.7
9950,34.552,7.95
9951,35.052,7.7
9988,-29.448,8.45
9989,-28.948,8.2
9990,-28.448,8.45
9991,-27.948,8.2
9992,-27.448,8.45
9993,-26.948,8.2
9994,-26.448,8.45
9995,-25.948,8.2
9996,-25.448,8.45
9997,-24.948,8.2
9998,-24.448,8.45
9999,-23.948,8.2
10000,-23.448,8.45
10001,-22.948,8.2
10002,-22.448,8.45
10003,-21.948,8.2
10004,-21.448,8.45
10005,-20.948,8.2
10006,-20.448,8.45
10007,-19.948,8.2
10031,-7.948,8.2
10032,-7.448,8.45
10033,-6.948,8.2
10034,-6.448,8.45
10035,-5.948,8.2
10036,-5.448,8.45
10037,-4.948,8.2
10038,-4.448,8.45
10047,0.0519999999999996,8.2
10048,0.552,8.45
10049,1.052,8.2
10050,1.552,8.45
10051,2.052,8.2
10052,2.552,8.45
10053,3.052,8.2
10054,3.552,8.45
10055,4.052,8.2
10056,4.552,8.45
10057,5.052,8.2
10058,5.552,8.45
10059,6.052,8.2
10060,6.552,8.45
10061,7.052,8.2
10062,7.552,8.45
10063,8.052,8.2
10064,8.552,8.45
10065,9.052,8.2
10066,9.552,8.45
10067,10.052,8.2
10068,10.552,8.45
10069,11.052,8.2
10070,11.552,8.45
10071,12.052,8.2
10094,23.552,8.45
10095,24.052,8.2
10096,24.552,8.45
10097,25.052,8.2
10098,25.552,8.45
10099,26.052,8.2
10100,26.552,8.45
10101,27.052,8.2
10102,27.552,8.45
10103,28.052,8.2
10104,28.552,8.45
10105,29.052,8.2
10106,29.552,8.45
10107,30.052,8.2
10108,30.552,8.45
10109,31.052,8.2
10110,31.552,8.45
10111,32.052,8.2
10112,32.552,8.45
10113,33.052,8.2
10114,33.552,8.45
10115,34.052,8.2
10116,34.552,8.45
10117,35.052,8.2
10154,-29.448,8.95
10155,-28.948,8.7
10156,-28.448,8.95
10157,-27.948,8.7
10158,-27.448,8.95
10159,-26.948,8.7
10160,-26.448,8.95
10161,-25.948,8.7
10162,-25.448,8.95
10163,-24.948,8.7
10164,-24.448,8.95
10165,-23.948,8.7
10166,-23.448,8.95
10167,-22.948,8.7
10168,-22.448,8.95
10169,-21.948,8.7
10170,-21.448,8.95
10171,-20.948,8.7
10172,-20.448,8.95
10173,-19.948,8.7
10197,-7.948,8.7
10198,-7.448,8.95
10199,-6.948,8.7
10200,-6.448,8.95
10201,-5.948,8.7
10202,-5.448,8.95
10203,-4.948,8.7
10204,-4.448,8.95
10213,0.0519999999999996,8.7
10214,0.552,8.95
10215,1.052,8.7
10216,1.552,8.95
10217,2.052,8.7
10218,2.552,8.95
10219,3.052,8.7
10220,3.552,8.95
10221,4.052,8.7
10222,4.552,8.95
10223,5.052,8.7
10224,5.552,8.95
10225,6.052,8.7
10226,6.552,8.95
10227,7.052,8.7
10228,7.552,8.95
10229,8.052,8.7
10230,8.552,8.95
10231,9.052,8.7
10232,9.552,8.95
10233,10.052,8.7
10234,10.552,8.95
10235,11.052,8.7
10236,11.552,8.95
10237,12.052,8.7
10260,23.552,8.95
10261,24.052,8.7
10262,24.552,8.95
10263,25.052,8.7
10264,25.552,8.95
10265,26.052,8.7
10266,26.552,8.95
10267,27.052,8.7
10268,27.552,8.95
10269,28.052,8.7
10270,28.552,8.95
10271,29.052,8.7
10272,29.552,8.95
10273,30.052,8.7
10274,30.552,8.95
10275,31.052,8.7
10276,31.552,8.95
10277,32.052,8.7
10278,32.552,8.95
10279,33.052,8.7
10280,33.552,8.95
10281,34.052,8.7
10282,34.552,8.95
10283,35.052,8.7
10319,-29.948,9.2
10320,-29.448,9.45
10321,-28.948,9.2
10322,-28.448,9.45
10323,-27.948,9.2
10324,-27.448,9.45
10325,-26.948,9.2
10326,-26.448,9.45
10327,-25.948,9.2
10328,-25.448,9.45
10329,-24.948,9.2
10330,-24.448,9.45
10331,-23.948,9.2
10332,-23.448,9.45
10333,-22.948,9.2
10334,-22.448,9.45
10335,-21.948,9.2
10336,-21.448,9.45
10337,-20.948,9.2
10338,-20.448,9.45
10339,-19.948,9.2
10363,-7.948,9.2
10364,-7.448,9.45
10365,-6.948,9.2
10366,-6.448,9.45
10367,-5.948,9.2
10368,-5.448,9.45
10369,-4.948,9.2
10370,-4.448,9.45
10379,0.0519999999999996,9.2
10380,0.552,9.45
10381,1.052,9.2
10382,1.552,9.45
10383,2.052,9.2
10384,2.552,9.45
10385,3.052,9.2
10386,3.552,9.45
10387,4.052,9.2
10388,4.552,9.45
10389,5.052,9.2
10390,5.552,9.45
10391,6.052,9.2
10392,6.552,9.45
10393,7.052,9.2
10394,7.552,9.45
10395,8.052,9.2
10396,8.552,9.45
10397,9.052,9.2
10398,9.552,9.45
10399,10.052,9.2
10400,10.552,9.45
10401,11.052,9.2
10402,11.552,9.45
10403,12.052,9.2
10426,23.552,9.45
10427,24.052,9.2
10428,24.552,9.45
10429,25.052,9.2
10430,25.552,9.45
10431,26.052,9.2
10432,26.552,9.45
10433,27.052,9.2
10434,27.552,9.45
10435,28.052,9.2
10436,28.552,9.45
10437,29.052,9.2
10438,29.552,9.45
10439,30.052,9.2
10440,30.552,9.45
10441,31.052,9.2
10442,31.552,9.45
10443,32.052,9.2
10444,32.552,9.45
10445,33.052,9.2
10446,33.552,9.45
10447,34.052,9.2
10448,34.552,9.45
10449,35.052,9.2
10485,-29.948,9.7
10486,-29.448,9.95
10487,-28.948,9.7
10488,-28.448,9.95
10489,-27.948,9.7
10490,-27.448,9.95
10491,-26.948,9.7
10492,-26.448,9.95
10493,-25.948,9.7
10494,-25.448,9.95
10495,-24.948,9.7
10496,-24.448,9.95
10497,-23.948,9.7
10498,-23.448,9.95
10499,-22.948,9.7
10500,-22.448,9.95
10501,-21.948,9.7
10502,-21.448,9.95
10503,-20.948,9.7
10504,-20.448,9.95
10534,-5.448,9.95
10535,-4.948,9.7
10536,-4.448,9.95
10545,0.0519999999999996,9.7
10546,0.552,9.95
10547,1.052,9.7
10548,1.552,9.95
10549,2.052,9.7
10550,2.552,9.95
10551,3.052,9.7
10552,3.552,9.95
10553,4.052,9.7
10554,4.552,9.95
10555,5.052,9.7
10556,5.552,9.95
10557,6.052,9.7
10558,6.552,9.95
10559,7.052,9.7
10560,7.552,9.95
10561,8.052,9.7
10562,8.552,9.95
10563,9.052,9.7
10564,9.552,9.95
10565,10.052,9.7
10566,10.552,9.95
10567,11.052,9.7
10568,11.552,9.95
10569,12.052,9.7
10592,23.552,9.95
10593,24.052,9.7
10594,24.552,9.95
10595,25.052,9.7
10596,25.552,9.95
10597,26.052,9.7
10598,26.552,9.95
10599,27.052,9.7
10600,27.552,9.95
10601,28.052,9.7
10602,28.552,9.95
10603,29.052,9.7
10604,29.552,9.95
10605,30.052,9.7
10606,30.552,9.95
10607,31.052,9.7
10608,31.552,9.95
10609,32.052,9.7
10610,32.552,9.95
10611,33.052,9.7
10612,33.552,9.95
10613,34.052,9.7
10614,34.552,9.95
10615,35.052,9.7
10650,-30.448,10.45
10651,-29.948,10.2
10652,-29.448,10.45
10653,-28.948,10.2
10654,-28.448,10.45
10655,-27.948,10.2
10656,-27.448,10.45
10657,-26.948,10.2
10658,-26.448,10.45
10659,-25.948,10.2
10660,-25.448,10.45
10661,-24.948,10.2
10662,-24.448,10.45
10663,-23.948,10.2
10664,-23.448,10.45
10665,-22.948,10.2
10666,-22.448,10.45
10667,-21.948,10.2
10668,-21.448,10.45
10669,-20.948,10.2
10700,-5.448,10.45
10701,-4.948,10.2
10702,-4.448,10.45
10711,0.0519999999999996,10.2
10712,0.552,10.45
10713,1.052,10.2
10714,1.552,10.45
10715,2.052,10.2
10716,2.552,10.45
10717,3.052,10.2
10718,3.552,10.45
10719,4.052,10.2
10720,4.552,10.45
10721,5.052,10.2
10722,5.552,10.45
10723,6.052,10.2
10724,6.552,10.45
10725,7.052,10.2
10726,7.552,10.45
10727,8.052,10.2
10728,8.552,10.45
10729,9.052,10.2
10730,9.552,10.45
10731,10.052,10.2
10732,10.552,10.45
10733,11.052,10.2
10734,11.552,10.45
10735,12.052,10.2
10758,23.552,10.45
10759,24.052,10.2
10760,24.552,10.45
10761,25.052,10.2
10762,25.552,10.45
10763,26.052,10.2
10764,26.552,10.45
10765,27.052,10.2
10766,27.552,10.45
10767,28.052,10.2
10768,28.552,10.45
10769,29.052,10.2
10770,29.552,10.45
10771,30.052,10.2
10772,30.552,10.45
10773,31.052,10.2
10774,31.552,10.45
10775,32.052,10.2
10776,32.552,10.45
10777,33.052,10.2
10778,33.552,10.45
10779,34.052,10.2
10780,34.552,10.45
10781,35.052,10.2
10816,-30.448,10.95
10817,-29.948,10.7
10818,-29.448,10.95
10819,-28.948,10.7
10820,-28.448,10.95
10821,-27.948,10.7
10822,-27.448,10.95
10823,-26.948,10.7
10824,-26.448,10.95
10825,-25.948,10.7
10826,-25.448,10.95
10827,-24.948,10.7
10828,-24.448,10.95
10829,-23.948,10.7
10830,-23.448,10.95
10831,-22.948,10.7
10832,-22.448,10.95
10833,-21.948,10.7
10834,-21.448,10.95
10835,-20.948,10.7
10866,-5.448,10.95
10867,-4.948,10.7
10868,-4.448,10.95
10877,0.0519999999999996,10.7
10878,0.552,10.95
10879,1.052,10.7
10880,1.552,10.95
10881,2.052,10.7
10882,2.552,10.95
